FileName,ElevationM,Date,Lat,Lon,DamLength,Notes,Area,Mapper,State,MapperID
CanadaDam109,350.00,9/25/2010,48.880096,-93.473965,101,,3,NP,MN,C
CanadaDam110,350.00,9/25/2010,48.88005,-93.474809,85.6,,3,NP,MN,C
CanadaDam111,351.00,9/25/2010,48.88002,-93.475037,103,,3,NP,MN,C
CanadaDam112,353.00,9/25/2010,48.880359,-93.476713,30.4,,3,NP,MN,C
CanadaDam113,354.00,9/25/2010,48.880645,-93.477054,78.6,,3,NP,MN,C
CanadaDam114,354.00,9/25/2010,48.880724,-93.477421,88.8,,3,NP,MN,C
CanadaDam115,354.00,9/25/2010,48.880775,-93.477969,120,,3,NP,MN,C
CanadaDam116,355.00,9/25/2010,48.881208,-93.478716,69.4,,3,NP,MN,C
CanadaDam117,355.00,9/25/2010,48.878403,-93.489133,29.9,,3,NP,MN,C
CanadaDam118,352.00,9/25/2010,48.872779,-93.492943,97.3,,3,NP,MN,C
CanadaDam119,353.00,9/25/2010,48.873641,-93.49106,73,,3,NP,MN,C
CanadaDam120,353.00,9/25/2010,48.874016,-93.490148,103,,3,NP,MN,C
CanadaDam121,350.00,9/25/2010,48.877834,-93.501722,95,,3,NP,MN,C
PracticeAreaDam1,1708.00,7/15/2016,35.909829,-118.172487,12,,1,RK,CA,D
PracticeAreaDam2,1709.00,7/15/2016,35.910773,-118.171107,21.4,,1,RK,CA,D
PracticeAreaDam3,1709.00,7/15/2016,35.910347,-118.171387,7.67,,1,RK,CA,D
PracticeAreaDam4,1709.00,7/15/2016,35.910556,-118.171019,143,Really long with a large build up of vegetation behind it,1,RK,CA,D
PracticeAreaDam5,1710.00,7/15/2016,35.910066,-118.170755,43,Hard to tell where this one stopped,1,RK,CA,D
PracticeAreaDam6,1710.00,7/15/2016,35.910442,-118.170392,12.1,,1,RK,CA,D
PracticeAreaDam7,1710.00,7/15/2016,35.909866,-118.170263,19,,1,RK,CA,D
PracticeAreaDam8,1710.00,7/15/2016,35.909969,-118.16996,20.7,,1,RK,CA,D
PracticeAreaDam9,1709.00,7/15/2016,35.910179,-118.169993,12.9,,1,RK,CA,D
PracticeAreaDam10,1710.00,7/15/2016,35.910269,-118.169618,11.2,,1,RK,CA,D
PracticeAreaDam11,1710.00,7/15/2016,35.910651,-118.169298,95.7,,1,RK,CA,D
PracticeAreaDam12,1710.00,7/15/2016,35.910528,-118.169161,21.6,,1,RK,CA,D
PracticeAreaDam13,1710.00,7/15/2016,35.910793,-118.168905,28.3,,1,RK,CA,D
PracticeAreaDam14,1710.00,7/15/2016,35.911734,-118.169294,6.11,,1,RK,CA,D
PracticeAreaDam15,1710.00,7/15/2016,35.911955,-118.169679,48.9,,1,RK,CA,D
PracticeAreaDam16,1710.00,7/15/2016,35.911957,-118.169683,17.1,,1,RK,CA,D
PracticeAreaDam17,1710.00,7/15/2016,35.913958,-118.166959,10.3,might have a den near by,1,RK,CA,D
PracticeAreaDam18,1711.00,7/15/2016,35.914627,-118.166871,15.3,"very wide, brown solid dam",1,RK,CA,D
PracticeAreaDam19,1711.00,7/15/2016,35.916251,-118.165711,18.8,"wide, brown, solid dam",1,RK,CA,D
PracticeAreaDam20,1713.00,7/15/2016,35.918125,-118.165276,10,might have a den near by,1,RK,CA,D
PracticeAreaDam21,1713.00,7/15/2016,35.919762,-118.167283,7,"wide, brown, solid dam",1,RK,CA,D
PracticeAreaDam22,1716.00,7/15/2016,35.922814,-118.167872,8.65,,1,RK,CA,D
PracticeAreaDam23,1719.00,7/15/2016,35.926725,-118.167186,20.5,might be sediment built up from tributary,1,RK,CA,D
PracticeAreaDam24,1720.00,7/15/2016,35.931766,-118.166137,5.7,,1,RK,CA,D
PracticeAreaDam25,1720.00,7/15/2016,35.931625,-118.165936,6.77,unsure of this one,1,RK,CA,D
PracticeAreaDam26,1721.00,7/15/2016,35.931885,-118.16585,6.26,,1,RK,CA,D
PracticeAreaDam27,1720.00,7/15/2016,35.932015,-118.165989,7.59,,1,RK,CA,D
PracticeAreaDam28,1722.00,7/15/2016,35.933288,-118.163406,27,might just be vegetation,1,RK,CA,D
PracticeAreaDam29,1720.00,7/15/2016,35.933361,-118.164337,9.16,looks like a failed dam,1,RK,CA,D
PracticeAreaDam30,1721.00,7/15/2016,35.933831,-118.164466,13.5,looks like an old abandoned dam,1,RK,CA,D
PracticeAreaDam31,1721.00,7/15/2016,35.934626,-118.163597,13,"narrow, dark brown",1,RK,CA,D
PracticeAreaDam32,1722.00,7/15/2016,35.934715,-118.163128,43.4,might have a den near by,1,RK,CA,D
PracticeAreaDam33,1722.00,7/15/2016,35.933925,-118.163037,6.21,,1,RK,CA,D
PracticeAreaDam34,1722.00,7/15/2016,35.938933,-118.162661,27.4,unsure of this one,1,RK,CA,D
PracticeAreaDam35,1723.00,7/15/2016,35.939631,-118.16229,40.8,,1,RK,CA,D
PracticeAreaDam36,1725.00,7/15/2016,35.942913,-118.168326,23.3,could be a natural barrier,1,RK,CA,D
PracticeAreaDam37,1726.00,7/15/2016,35.945944,-118.165866,7.69,,1,RK,CA,D
PracticeAreaDam38,1726.00,7/15/2016,35.946364,-118.16647,24.3,vegetation on top,1,RK,CA,D
PracticeAreaDam39,1727.00,7/15/2016,35.948696,-118.167836,19.3,vegetation on top,1,RK,CA,D
PracticeAreaDam40,1729.00,7/15/2016,35.953709,-118.164074,8.46,"faint, straigh line",1,RK,CA,D
PracticeAreaDam41,1728.00,7/15/2016,35.954246,-118.163462,9.76,might be sediment built up,1,RK,CA,D
PracticeAreaDam42,1729.00,7/15/2016,35.954498,-118.161955,5.68,"wide, brown, solid dam",1,RK,CA,D
PracticeAreaDam43,1730.00,7/15/2016,35.956103,-118.16035,7.86,,1,RK,CA,D
PracticeAreaDam44,1730.00,7/15/2016,35.958036,-118.161888,11,lots of sediment built up behind,1,RK,CA,D
PracticeAreaDam45,1731.00,7/15/2016,35.958546,-118.162392,16.7,,1,RK,CA,D
PracticeAreaDam46,1797.00,7/15/2016,35.995495,-118.150275,32.3,unsure of this one,1,RK,CA,D
PracticeAreaDam47,1735.00,7/15/2016,35.945596,-118.175562,3.45,might be an old dam,1,RK,CA,D
PracticeAreaDam48,1736.00,7/15/2016,35.945723,-118.175762,3.67,might be an old dam,1,RK,CA,D
PracticeAreaDam49,1735.00,7/15/2016,35.946059,-118.175948,6.19,might be an old dam,1,RK,CA,D
PracticeAreaDam50,1708.00,7/15/2016,35.909942,-118.173709,18.4,,1,RK,CA,D
PracticeAreaDam51,1707.00,7/15/2016,35.90995,-118.174192,6.9,might just be vegetation,1,RK,CA,D
PracticeAreaDam52,1706.00,7/15/2016,35.910032,-118.174624,5.1,,1,RK,CA,D
PracticeAreaDam53,1706.00,7/15/2016,35.910086,-118.174869,3.69,,1,RK,CA,D
PracticeAreaDam54,1706.00,7/15/2016,35.910171,-118.175283,9.22,,1,RK,CA,D
PracticeAreaDam55,1706.00,7/15/2016,35.90816,-118.178455,12,unsure of this one,1,RK,CA,D
PracticeAreaDam56,1704.00,7/15/2016,35.90634,-118.181015,26.3,,1,RK,CA,D
PracticeAreaDam57,1701.00,7/15/2016,35.906482,-118.183083,9.35,,1,RK,CA,D
PracticeAreaDam58,1702.00,7/15/2016,35.905619,-118.185316,25.8,,1,RK,CA,D
PracticeAreaDam59,1702.00,7/15/2016,35.90546,-118.185128,6.59,,1,RK,CA,D
PracticeAreaDam60,1701.00,7/15/2016,35.905076,-118.18511,9.55,,1,RK,CA,D
PracticeAreaDam61,1699.00,7/15/2016,35.902278,-118.188014,21.9,,1,RK,CA,D
PracticeAreaDam62,1699.00,7/15/2016,35.902209,-118.18812,9.2,looks much thinner then one upstream a few meters,1,RK,CA,D
PracticeAreaDam63,1699.00,7/15/2016,35.900553,-118.189686,15.5,,1,RK,CA,D
PracticeAreaDam64,1700.00,7/15/2016,35.899761,-118.189663,9.8,hard to tell,1,RK,CA,D
PracticeAreaDam65,1700.00,7/15/2016,35.899446,-118.190129,15.8,,1,RK,CA,D
PracticeAreaDam66,1697.00,7/15/2016,35.896429,-118.188484,37.7,,1,RK,CA,D
PracticeAreaDam67,1696.00,7/15/2016,35.894637,-118.18693,41.3,,1,RK,CA,D
PracticeAreaDam68,1696.00,7/15/2016,35.894145,-118.186951,20.8,,1,RK,CA,D
PracticeAreaDam69,1727.00,7/15/2016,35.942592,-118.170694,23.5,,1,RK,CA,D
PracticeAreaDam70,1727.00,7/15/2016,35.942708,-118.170261,17.9,might be an old dam ,1,RK,CA,D
PracticeAreaDam71,1726.00,7/15/2016,35.942798,-118.169793,8.97,,1,RK,CA,D
PracticeAreaDam72,1726.00,7/15/2016,35.942844,-118.169586,10.2,looks like a blown out dam,1,RK,CA,D
PracticeAreaDam73,1731.00,4/20/2013,35.95591,-118.164549,13.7,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam74,1731.00,4/20/2013,35.955591,-118.164334,9.53,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam75,1730.00,4/20/2013,35.956551,-118.160455,14.6,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam76,1730.00,4/20/2013,35.95715,-118.160843,16.5,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam77,1730.00,7/15/2016,35.955576,-118.160598,8.49,sediment build up,1,RK,CA,D
PracticeAreaDam78,1740.00,5/25/2013,35.966453,-118.158131,57.5,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam79,1741.00,5/25/2013,35.966258,-118.15838,34.8,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam80,1742.00,5/25/2013,35.968314,-118.158968,17.4,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam81,1741.00,4/20/2013,35.967701,-118.158899,7.3,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam82,1740.00,5/23/2013,35.967544,-118.158245,6.86,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam83,1743.00,4/20/2013,35.969827,-118.159694,9.22,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam84,1743.00,4/20/2013,35.970468,-118.15997,16,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam85,1781.00,7/15/2016,35.985539,-118.1494,11.5,,1,RK,CA,D
PracticeAreaDam86,1783.00,7/15/2016,35.986821,-118.146705,17.3,,1,RK,CA,D
PracticeAreaDam87,1783.00,7/15/2016,35.986987,-118.146568,12.6,tributary right next to it,1,RK,CA,D
PracticeAreaDam88,1789.00,5/25/2013,35.99038,-118.149955,8.13,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam89,1789.00,5/25/2013,35.99104,-118.15019,15.4,found it when I went back in time to 2013,1,RK,CA,D
PracticeAreaDam90,1796.00,4/20/2013,35.994892,-118.150765,15.3,might have started from a large tree that feel ,1,RK,CA,D
PracticeAreaDam91,1789.00,7/15/2016,35.991554,-118.150298,12,very old dam,1,RK,CA,D
PracticeAreaDam92,1795.00,4/20/2013,35.994407,-118.150962,14,old dam,1,RK,CA,D
PracticeAreaDam93,1796.00,4/20/2103,35.994264,-118.151008,6.46,,1,RK,CA,D
PracticeAreaDam94,1796.00,5/25/2013,35.994859,-118.150725,10.8,felled tree which was possibly turned into a dam,1,RK,CA,D
PracticeAreaDam95,1798.00,5/25/2013,35.996552,-118.148695,26,,1,RK,CA,D
PracticeAreaDam96,1799.00,5/25/2013,35.996933,-118.1469,22.3,old dam,1,RK,CA,D
PracticeAreaDam97,1801.00,5/25/2013,35.998699,-118.145549,18.6,pretty old dam,1,RK,CA,D
PracticeAreaDam98,1801.00,5/25/2013,35.998611,-118.145315,6.99,,1,RK,CA,D
PracticeAreaDam99,1803.00,5/25/2013,35.998634,-118.144301,6.61,old dam,1,RK,CA,D
PracticeAreaDam100,1803.00,5/25/2103,35.99883,-118.144474,9.3,old dam,1,RK,CA,D
PracticeAreaDam101,1804.00,5/25/2013,35.999021,-118.143641,14.1,thick dam,1,RK,CA,D
PracticeAreaDam102,1803.00,4/20/2103,35.999089,-118.143805,5.66,,1,RK,CA,D
PracticeAreaDam103,1803.00,4/20/2013,35.999141,-118.144022,7.49,,1,RK,CA,D
PracticeAreaDam104,1808.00,4/20/2013,36.002686,-118.145613,17.5,very old dam,1,RK,CA,D
PracticeAreaDam105,1809.00,5/25/2013,36.004945,-118.142868,5.72,,1,RK,CA,D
PracticeAreaDam106,1809.00,4/20/2013,36.005105,-118.142364,20.6,old dam,1,RK,CA,D
PracticeAreaDam107,1811.00,7/15/2016,36.005503,-118.141272,28.1,was a pretty thick dam for a long time,1,RK,CA,D
PracticeAreaDam108,1810.00,5/25/2013,36.007988,-118.138371,8.6,short lived dam,1,RK,CA,D
PracticeAreaDam109,1811.00,5/25/2013,36.00914,-118.138402,11.4,,1,RK,CA,D
PracticeAreaDam110,1724.00,5/24/2009,35.941819,-118.167484,27.8,old dam,1,RK,CA,D
PracticeArea2Dam1,2674.00,9/12/2014,40.894642,-106.592039,4.98,built in only a few months,2,RK,CO,D
PracticeArea2Dam2,2675.00,9/12/2014,40.894549,-106.592162,10,,2,RK,CO,D
PracticeArea2Dam3,2702.00,9/12/2014,40.897889,-106.596317,25.8,,2,RK,CO,D
PracticeArea2Dam4,2701.00,9/12/2014,40.897599,-106.596672,136,,2,RK,CO,D
PracticeArea2Dam5,2699.00,9/12/2014,40.897105,-106.596699,69.8,,2,RK,CO,D
PracticeArea2Dam6,2698.00,9/12/2014,40.897052,-106.596541,43.4,,2,RK,CO,D
PracticeArea2Dam7,2698.00,9/12/2014,40.896862,-106.596569,42,,2,RK,CO,D
PracticeArea2Dam8,2698.00,6/9/2014,40.896773,-106.59667,21,,2,RK,CO,D
PracticeArea2Dam9,2698.00,6/9/2014,40.897149,-106.596389,11.7,probably once an extension of dam7,2,RK,CO,D
PracticeArea2Dam10,2697.00,6/9/2014,40.896773,-106.596484,34.3,,2,RK,CO,D
PracticeArea2Dam11,2706.00,6/9/2014,40.898534,-106.595398,108,,2,RK,CO,D
PracticeArea2Dam12,2706.00,6/9/2014,40.89842,-106.595504,11,,2,RK,CO,D
PracticeArea2Dam13,2705.00,6/9/2014,40.898248,-106.595254,51.6,,2,RK,CO,D
PracticeArea2Dam14,2705.00,6/9/2014,40.898409,-106.595121,28.9,,2,RK,CO,D
PracticeArea2Dam15,2706.00,6/9/2014,40.899028,-106.594039,45,,2,RK,CO,D
PracticeArea2Dam16,2696.00,6/9/2014,40.896687,-106.594039,66.9,,2,RK,CO,D
PracticeArea2Dam17,2695.00,6/9/2014,40.896533,-106.596189,54,,2,RK,CO,D
PracticeArea2Dam18,2695.00,6/9/2014,40.896446,-106.596087,56.3,,2,RK,CO,D
PracticeArea2Dam19,2694.00,6/9/2014,40.896349,-106.595972,37.3,,2,RK,CO,D
PracticeArea2Dam20,2693.00,6/9/2014,40.896446,-106.595452,94.4,,2,RK,CO,D
PracticeArea2Dam21,2692.00,6/9/2014,40.896135,-106.595666,61.4,,2,RK,CO,D
PracticeArea2Dam22,2691.00,6/9/2014,40.89599,-106.595355,192,,2,RK,CO,D
PracticeArea2Dam23,2691.00,6/9/2014,40.895948,-106.59499,95.4,,2,RK,CO,D
PracticeArea2Dam24,2690.00,6/9/2014,40.895462,-106.595306,68.7,,2,RK,CO,D
PracticeArea2Dam25,2688.00,6/9/2014,40.895452,-106.594863,17.4,,2,RK,CO,D
PracticeArea2Dam26,2686.00,6/9/2014,40.895361,-106.594612,26.2,,2,RK,CO,D
PracticeArea2Dam27,2686.00,6/9/2014,40.894778,-106.594698,107,,2,RK,CO,D
PracticeArea2Dam28,2685.00,6/9/2014,40.89527,-106.594272,81.6,,2,RK,CO,D
PracticeArea2Dam29,2684.00,6/9/2014,40.895056,-106.594251,58.9,,2,RK,CO,D
PracticeArea2Dam30,2684.00,6/9/2014,40.894918,-106.594267,29.7,,2,RK,CO,D
PracticeArea2Dam31,2683.00,6/9/2014,40.894838,-106.593957,108,,2,RK,CO,D
PracticeArea2Dam32,2683.00,6/9/2014,40.894816,-106.593824,62.9,,2,RK,CO,D
PracticeArea2Dam33,2680.00,6/9/2014,40.89464,-106.59335,75.4,,2,RK,CO,D
PracticeArea2Dam34,2678.00,6/9/2014,40.894005,-106.593033,144,,2,RK,CO,D
PracticeArea2Dam35,2680.00,6/9/2014,40.893648,-106.593418,73,,2,RK,CO,D
PracticeArea2Dam36,2679.00,6/9/2014,40.893609,-106.593259,27,,2,RK,CO,D
PracticeArea2Dam37,2678.00,6/9/2014,40.89349,-106.593076,39.2,,2,RK,CO,D
PracticeArea2Dam38,2678.00,6/9/2014,40.893409,-106.593074,8.9,,2,RK,CO,D
PracticeArea2Dam39,2677.00,6/9/2014,40.893431,-106.593005,13.7,,2,RK,CO,D
PracticeArea2Dam40,2677.00,6/9/2014,40.893481,-106.592942,10.1,,2,RK,CO,D
PracticeArea2Dam41,2677.00,6/9/2014,40.893205,-106.592916,70.6,,2,RK,CO,D
PracticeArea2Dam42,2673.00,6/9/2014,40.893508,-106.59236,82.3,,2,RK,CO,D
PracticeArea2Dam43,2674.00,6/9/2014,40.8931363,-106.59231,53.9,,2,RK,CO,D
PracticeArea2Dam44,2673.00,6/9/2014,40.893585,-106.592195,68.4,,2,RK,CO,D
PracticeArea2Dam45,2673.00,6/9/2014,40.893066,-106.592015,76.1,,2,RK,CO,D
PracticeArea2Dam46,2677.00,6/9/2014,40.894137,-106.592955,80.9,,2,RK,CO,D
PracticeArea2Dam47,2676.00,6/9/2014,40.894514,-106.592529,127,,2,RK,CO,D
PracticeArea2Dam48,2675.00,6/9/2014,40.894207,-106.592461,30.6,,2,RK,CO,D
PracticeArea2Dam49,2674.00,6/9/2014,40.894104,-106.592285,24.3,,2,RK,CO,D
PracticeArea2Dam50,2673.00,6/9/2014,40.893927,-106.592012,77.5,,2,RK,CO,D
PracticeArea2Dam51,2672.00,6/9/2014,40.892994,-106.591764,4.56,difficult to tell but looks like a dam,2,RK,CO,D
PracticeArea2Dam52,2671.00,6/9/2014,40.893132,-106.59172,72.7,,2,RK,CO,D
PracticeArea2Dam53,2671.00,6/9/2104,40.893119,-106.591733,4.59,,2,RK,CO,D
PracticeArea2Dam54,2671.00,6/9/2014,40.893561,-106.591955,28,might be an extension of dam 52,2,RK,CO,D
PracticeArea2Dam55,2672.00,6/9/2014,40.894104,-106.591663,142,,2,RK,CO,D
PracticeArea2Dam56,2671.00,6/9/2014,40.893801,-106.591649,40.4,,2,RK,CO,D
PracticeArea2Dam57,2670.00,6/9/2014,40.893691,-106.591585,25.3,,2,RK,CO,D
PracticeArea2Dam58,2669.00,6/9/2014,40.893669,-106.591452,7,might be a felled log but looking forward in time it might have been turned into a dam,2,RK,CO,D
PracticeArea2Dam59,2669.00,6/9/2014,40.893515,-106.591413,33.7,,2,RK,CO,D
PracticeArea2Dam60,2669.00,6/9/2014,40.893758,-106.591044,60.8,,2,RK,CO,D
PracticeArea2Dam61,2670.00,6/9/2014,40.894161,-106.590731,64.9,,2,RK,CO,D
PracticeArea2Dam62,2670.00,6/9/2014,40.894234,-106.590992,58.3,,2,RK,CO,D
PracticeArea2Dam63,2669.00,6/9/2014,40.893148,-106.590981,113,,2,RK,CO,D
PracticeArea2Dam64,2667.00,6/9/2014,40.893389,-106.590668,38,,2,RK,CO,D
PracticeArea2Dam65,2666.00,6/9/2014,40.893285,-106.590322,28.6,,2,RK,CO,D
PracticeArea2Dam66,2665.00,6/9/2014,40.892947,-106.589966,61.1,,2,RK,CO,D
PracticeArea2Dam67,2663.00,6/9/2014,40.89365,-106.589596,12.3,,2,RK,CO,D
PracticeArea2Dam68,2662.00,6/9/2014,40.893422,-106.589373,19,,2,RK,CO,D
PracticeArea2Dam69,2662.00,6/9/2014,40.893412,-106.589308,10.3,,2,RK,CO,D
PracticeArea2Dam70,2662.00,6/9/2014,40.893306,-106.589161,20.7,,2,RK,CO,D
PracticeArea2Dam71,2660.00,6/9/2014,40.893322,-106.58883,19.3,,2,RK,CO,D
PracticeArea2Dam72,2666.00,6/9/2014,40.892366,-106.590834,32.1,,2,RK,CO,D
PracticeArea2Dam73,2665.00,6/9/2014,40.892299,-106.590529,18.4,,2,RK,CO,D
PracticeArea2Dam74,2665.00,6/9/2014,40.892155,-106.590394,16.9,,2,RK,CO,D
PracticeArea2Dam75,2664.00,6/9/2014,40.892217,-106.590073,61.8,,2,RK,CO,D
PracticeArea2Dam76,2663.00,6/9/2014,40.892192,-106.589672,77.8,,2,RK,CO,D
PracitceArea2Dam77,2663.00,6/9/2014,40.892057,-106.589426,44.2,,2,RK,CO,D
PracitceArea2Dam78,2662.00,6/9/2014,40.892358,-106.589138,74.6,,2,RK,CO,D
PracitceArea2Dam79,2659.00,6/9/2014,40.89285,-106.588526,189,might have been multiple dams joined together,2,RK,CO,D
PracitceArea2Dam80,2658.00,6/9/2014,40.892242,-106.588397,27.2,,2,RK,CO,D
PracticeArea2Dam81,2659.00,6/9/2014,40.892041,-106.58826,81.3,,2,RK,CO,D
PracticeArea2Dam82,2656.00,6/9/2014,40.893272,-106.587894,23.1,,2,RK,CO,D
PracticeArea2Dam83,2656.00,6/9/2014,40.893319,-106.587648,69.6,,2,RK,CO,D
PracticeArea2Dam84,2658.00,6/9/2014,40.892601,-106.588174,39.8,might have been an extension of dam 82,2,RK,CO,D
PracticeArea2Dam85,2657.00,6/9/2014,40.892725,-106.587897,30.5,,2,RK,CO,D
PracticeArea2Dam86,2656.00,6/9/2014,40.892635,-106.587697,226,might have been multiple dams jouned together,2,RK,CO,D
PracticeArea2Dam87,2655.00,6/9/2014,40.892841,-106.587364,105,,2,RK,CO,D
PracticeArea2Dam88,2654.00,6/9/2014,40.892128,-106.587246,108,,2,RK,CO,D
PracticeArea2Dam89,2654.00,6/9/2014,40.892367,-106.587164,45.1,,2,RK,CO,D
PracticeArea2Dam90,2654.00,6/9/2014,40.891919,-106.586962,10.8,,2,RK,CO,D
PracticeArea2Dam91,2654.00,6/9/2014,40.892098,-106.586993,67.9,,2,RK,CO,D
PracticeArea2Dam92,2653.00,6/9/2014,40.89217,-106.586584,129,,2,RK,CO,D
PracticeArea2Dam93,2654.00,6/9/2014,40.893072,-106.587153,24,looks like it blew out,2,RK,CO,D
PracticeArea2Dam94,2654.00,6/9/2014,40.892916,-106.587068,24.1,,2,RK,CO,D
PracticeArea2Dam95,2653.00,6/9/2014,40.892801,-106.58693,35.7,probably connected to dam 92,2,RK,CO,D
PracticeArea2Dam96,2653.00,6/9/2014,40.892858,-106.586833,22.7,,2,RK,CO,D
PracticeArea2Dam97,2652.00,6/9/2014,40.892442,-106.58657,83,,2,RK,CO,D
PracticeArea2Dam98,2651.00,6/9/2014,40.892226,-106.586106,53.8,,2,RK,CO,D
PracticeArea2Dam99,2651.00,6/9/2014,40.892913,-106.586225,75.7,probably an extension of dam 97,2,RK,CO,D
PracticeArea2Dam100,2651.00,6/9/2014,40.892482,-106.586131,113,,2,RK,CO,D
PracticeArea2Dam101,2651.00,6/9/2014,40.892474,-106.586169,6.57,might jsut be vegetation,2,RK,CO,D
PracticeArea2Dam102,2650.00,6/9/2014,40.892843,-106.586021,19.7,,2,RK,CO,D
PracticeArea2Dam103,2650.00,6/9/2014,40.892696,-106.586023,20.5,,2,RK,CO,D
PracticeArea2Dam104,2651.00,6/9/2014,40.893116,-106.58629,17,hard to tell if this is a dam or sediment/veg build up,2,RK,CO,D
PracticeArea2Dam105,2674.00,6/9/2014,40.894706,-106.591826,198,,2,RK,CO,D
PracticeArea2Dam106,2667.00,6/9/2014,40.888173,-106.583649,114,,2,RK,CO,D
PracticeArea2Dam107,2666.00,6/9/2014,40.999427,-106.584104,71.9,,2,RK,CO,D
PracticeArea2Dam108,2665.00,6/9/2014,40.888542,-106.584004,64.6,,2,RK,CO,D
PracticeArea2Dam109,2664.00,6/9/2014,40.888753,-106.584294,51.2,,2,RK,CO,D
PracticeArea2Dam110,2663.00,6/9/2014,40.888881,-106.58373,108,,2,RK,CO,D
PracticeArea2Dam111,2662.00,6/9/2014,40.889252,-106.584165,86.6,,2,RK,CO,D
PracticeArea2Dam112,2661.00,6/9/2014,40.889521,-106.584029,76.4,,2,RK,CO,D
PracticeArea2Dam113,2661.00,6/9/2014,40.889533,-106.584677,24,,2,RK,CO,D
PracticeArea2Dam114,2660.00,6/9/2014,40.889873,-106.58467,96.4,,2,RK,CO,D
PracticeArea2Dam115,2659.00,6/9/2014,40.88983,-106.584236,57.4,,2,RK,CO,D
PracticeArea2Dam116,2657.00,6/9/2014,40.890086,-106.584247,40.3,,2,RK,CO,D
PracticeArea2Dam117,2656.00,6/9/2014,40.890344,-106.584328,67.7,,2,RK,CO,D
PracticeArea2Dam118,2655.00,6/9/2014,40.89052,-106.584752,19.2,might just be a stream channel,2,RK,CO,D
PracticeArea2Dam119,2654.00,6/9/2014,40.890718,-106.584471,96.5,,2,RK,CO,D
PracticeArea2Dam120,2653.00,6/9/2014,40.890828,-106.584254,37.3,,2,RK,CO,D
PracticeArea2Dam121,2652.00,6/9/2014,40.890926,-106.584325,7.53,several small dams that might have been one whole dam at one point ,2,RK,CO,D
PracticeArea2Dam122,2652.00,6/9/2014,40.89096,-106.584268,8.25,,2,RK,CO,D
PracticeArea2Dam123,2652.00,6/9/2014,40.890895,-106.584168,14.3,,2,RK,CO,D
PracticeArea2Dam124,2652.00,6/9/2014,40.890923,-106.584089,9.52,the last of the smaller dams,2,RK,CO,D
PracticeArea2Dam125,2651.00,6/9/2014,40.891071,-106.584031,21.4,,2,RK,CO,D
PracticeArea2Dam126,2651.00,6/9/2014,40.891081,-106.583945,10.7,,2,RK,CO,D
PracticeArea2Dam127,2649.00,6/9/2014,40.891159,-106.583632,28.5,,2,RK,CO,D
PracticeArea2Dam128,2647.00,6/9/2014,40.891251,-106.583124,67,,2,RK,CO,D
PracticeArea2Dam129,2644.00,6/9/2014,40.892578,-106.584696,19.9,hard to spot but you see it through time,2,RK,CO,D
PracticeArea2Dam130,2645.00,6/9/2014,40.892523,-106.584985,16,probably a really old dam,2,RK,CO,D
PracticeArea2Dam131,2646.00,9/12/2014,40.891385,-106.582895,90.6,,2,RK,CO,D
PracticeArea2Dam132,2645.00,9/12/2014,40.891354,-106.582517,104,might be shorter..hard to tell,2,RK,CO,D
PracticeArea2Dam133,2643.00,6/9/2014,40.891715,-106.582469,37.9,,2,RK,CO,D
PracticeArea2Dam134,2642.00,6/9/2014,40.891912,-106.582412,16.6,,2,RK,CO,D
PracticeArea2Dam135,2641.00,6/9/2014,40.891845,-106.582251,23.6,,2,RK,CO,D
PracticeArea2Dam136,2642.00,6/9/2014,40.891462,-106.581674,39.8,,2,RK,CO,D
PracticeArea2Dam137,2641.00,6/9/2014,40.891773,-106.581886,59.6,,2,RK,CO,D
PracticeArea2Dam138,2640.00,6/9/2014,40.891929,-106.581591,91.4,,2,RK,CO,D
PracticeArea2Dam139,2641.00,6/9/2014,40.892052,-106.582135,27.4,,2,RK,CO,D
PracticeArea2Dam140,2641.00,6/9/2014,40.892117,-106.582027,15.4,,2,RK,CO,D
PracticeArea2Dam141,2639.00,6/9/2014,40.891994,-106.581323,55.6,,2,RK,CO,D
PracticeArea2Dam142,2639.00,6/9/2014,40.891899,-106.581094,63.4,,2,RK,CO,D
PracticeArea2Dam143,2638.00,9/12/2014,40.892143,-106.581119,19.7,,2,RK,CO,D
PracticeArea2Dam144,2639.00,9/12/2014,40.892133,-106.580975,15.7,,2,RK,CO,D
PracticeArea2Dam145,2637.00,9/12/2014,40.892234,-106.580642,58.6,,2,RK,CO,D
PracticeArea2Dam146,2643.00,9/12/2014,40.892627,-106.584345,39.7,,2,RK,CO,D
PracticeArea2Dam147,2642.00,9/12/2014,40.892802,-106.584093,25.3,,2,RK,CO,D
